report_id,disaster_type,location,latitude,longitude,report_timestamp,report_text,cleaned_reports
470,Extreme Heat,"Denver, CO",45.687685801702536,-89.87377998574236,2024-08-02,"Extreme heat wave in Denver, CO causing heat-related illnesses. Precautions advised.",extreme heat wave denver co cause heat relate illness precaution advise
471,Landslide,"San Francisco, CA",36.04389434772256,-114.84547443345612,2024-01-30,"Landslide has blocked major roads near San Francisco, CA. Emergency crews responding.",landslide block major road near san francisco emergency crew respond
472,Wildfire,"New Orleans, LA",42.98280910469863,-70.39418973673904,2024-10-07,"Wildfire spreading quickly through New Orleans, LA. Evacuations underway.",wildfire spread quickly new orleans la evacuation underway
473,Volcanic Eruption,"Seattle, WA",31.974101435352523,-120.96828781410936,2024-08-24,"Volcanic eruption at Seattle, WA causing ashfall and air quality issues.",volcanic eruption seattle wa cause ashfall air quality issue
474,Tornado,"Anchorage, AK",43.88728323802399,-99.6078897682432,2024-09-04,"Tornado sighted near Anchorage, AK. Extensive damage reported to homes and infrastructure.",tornado sight near anchorage ak extensive damage report home infrastructure
475,Earthquake,"Portland, OR",27.68646224851673,-83.94794881832875,2024-01-25,"Earthquake felt strongly around Portland, OR. Significant structural damage observed.",earthquake feel strongly portland significant structural damage observe
476,Winter Storm,"Miami, FL",33.54336097107647,-97.97668951157272,2024-03-14,"Intense winter storm affecting Miami, FL. Heavy snowfall and travel disruptions.",intense winter storm affect miami fl heavy snowfall travel disruption
477,Wildfire,"New Orleans, LA",48.47348363136469,-119.56638005925876,2024-07-24,"Wildfire spreading quickly through New Orleans, LA. Evacuations underway.",wildfire spread quickly new orleans la evacuation underway
478,Extreme Heat,"Anchorage, AK",44.05575319283214,-92.35063804852427,2024-11-09,"Extreme heat wave in Anchorage, AK causing heat-related illnesses. Precautions advised.",extreme heat wave anchorage ak cause heat relate illness precaution advise
479,Tornado,"Anchorage, AK",36.934142327552514,-87.14371737918609,2024-04-03,"Tornado sighted near Anchorage, AK. Extensive damage reported to homes and infrastructure.",tornado sight near anchorage ak extensive damage report home infrastructure
480,Extreme Heat,"Seattle, WA",33.15465931748524,-83.47625365156006,2024-05-06,"Extreme heat wave in Seattle, WA causing heat-related illnesses. Precautions advised.",extreme heat wave seattle wa cause heat relate illness precaution advise
481,Wildfire,"New Orleans, LA",45.93125680053944,-102.97767094669724,2024-01-25,"Wildfire spreading quickly through New Orleans, LA. Evacuations underway.",wildfire spread quickly new orleans la evacuation underway
482,Volcanic Eruption,"Houston, TX",38.07634621802838,-91.74406170930304,2024-11-29,"Volcanic eruption at Houston, TX causing ashfall and air quality issues.",volcanic eruption houston tx cause ashfall air quality issue
483,Tornado,"Denver, CO",43.20220042885867,-98.40949797860412,2024-12-20,"Tornado sighted near Denver, CO. Extensive damage reported to homes and infrastructure.",tornado sight near denver extensive damage report home infrastructure
484,Extreme Heat,"Houston, TX",43.098584327587936,-85.34869371361705,2024-04-25,"Extreme heat wave in Houston, TX causing heat-related illnesses. Precautions advised.",extreme heat wave houston tx cause heat relate illness precaution advise
485,Winter Storm,"New Orleans, LA",25.430696285643805,-90.5701389278357,2024-02-17,"Intense winter storm affecting New Orleans, LA. Heavy snowfall and travel disruptions.",intense winter storm affect new orleans la heavy snowfall travel disruption
486,Hurricane,"Houston, TX",28.03009078702272,-93.98038304601104,2024-08-13,"Hurricane conditions intensifying at Houston, TX. Severe winds and rainfall recorded.",hurricane condition intensify houston tx severe wind rainfall record
487,Flood,"Los Angeles, CA",40.83110479347381,-110.27806235654332,2024-09-22,"Heavy flooding reported near Los Angeles, CA. Water level rising rapidly, roads impassable.",heavy flooding report near los angeles water level rise rapidly road impassable
488,Hurricane,"Portland, OR",28.878875470860915,-124.8809074528542,2024-04-08,"Hurricane conditions intensifying at Portland, OR. Severe winds and rainfall recorded.",hurricane condition intensify portland severe wind rainfall record
489,Wildfire,"Los Angeles, CA",31.13184027173451,-114.72918115662569,2024-01-11,"Wildfire spreading quickly through Los Angeles, CA. Evacuations underway.",wildfire spread quickly los angeles evacuation underway
490,Earthquake,"New York, NY",47.719310900790575,-118.09310355597404,2024-03-25,"Earthquake felt strongly around New York, NY. Significant structural damage observed.",earthquake feel strongly new york ny significant structural damage observe
491,Flood,"Houston, TX",38.444374200997885,-98.50400004435414,2024-08-01,"Heavy flooding reported near Houston, TX. Water level rising rapidly, roads impassable.",heavy flooding report near houston tx water level rise rapidly road impassable
492,Landslide,"New York, NY",43.01750816798433,-88.87676910505117,2024-06-21,"Landslide has blocked major roads near New York, NY. Emergency crews responding.",landslide block major road near new york ny emergency crew respond
493,Winter Storm,"Miami, FL",38.391537730783355,-112.42798448759632,2024-07-27,"Intense winter storm affecting Miami, FL. Heavy snowfall and travel disruptions.",intense winter storm affect miami fl heavy snowfall travel disruption
494,Landslide,"San Francisco, CA",38.2603267547854,-69.59563133793597,2024-03-04,"Landslide has blocked major roads near San Francisco, CA. Emergency crews responding.",landslide block major road near san francisco emergency crew respond
495,Tornado,"Miami, FL",27.25964584301675,-124.60575437579062,2024-09-14,"Tornado sighted near Miami, FL. Extensive damage reported to homes and infrastructure.",tornado sight near miami fl extensive damage report home infrastructure
496,Flood,"New Orleans, LA",33.247916622618476,-79.43424010524477,2024-11-27,"Heavy flooding reported near New Orleans, LA. Water level rising rapidly, roads impassable.",heavy flooding report near new orleans la water level rise rapidly road impassable
497,Landslide,"Anchorage, AK",31.77834156847628,-88.11291859770391,2024-04-30,"Landslide has blocked major roads near Anchorage, AK. Emergency crews responding.",landslide block major road near anchorage ak emergency crew respond
498,Landslide,"Portland, OR",34.37748077472672,-102.96026673818676,2024-10-24,"Landslide has blocked major roads near Portland, OR. Emergency crews responding.",landslide block major road near portland emergency crew respond
499,Extreme Heat,"Houston, TX",44.160260517383875,-122.02115227966792,2024-02-23,"Extreme heat wave in Houston, TX causing heat-related illnesses. Precautions advised.",extreme heat wave houston tx cause heat relate illness precaution advise
500,Hurricane,"Seattle, WA",33.926384030004755,-87.97829226472751,2024-11-26,"Hurricane conditions intensifying at Seattle, WA. Severe winds and rainfall recorded.",hurricane condition intensify seattle wa severe wind rainfall record
501,Extreme Heat,"San Francisco, CA",35.84072366156039,-102.24880274092676,2024-09-28,"Extreme heat wave in San Francisco, CA causing heat-related illnesses. Precautions advised.",extreme heat wave san francisco cause heat relate illness precaution advise
502,Flood,"Denver, CO",34.5371533716476,-69.76023877462006,2024-08-28,"Heavy flooding reported near Denver, CO. Water level rising rapidly, roads impassable.",heavy flooding report near denver water level rise rapidly road impassable
503,Flood,"Denver, CO",27.241791327407093,-93.02258558150382,2024-08-30,"Heavy flooding reported near Denver, CO. Water level rising rapidly, roads impassable.",heavy flooding report near denver water level rise rapidly road impassable
504,Wildfire,"Denver, CO",35.58573179801881,-69.56056083368301,2024-01-18,"Wildfire spreading quickly through Denver, CO. Evacuations underway.",wildfire spread quickly denver evacuation underway
505,Extreme Heat,"Houston, TX",29.69462255306836,-111.99146208507506,2024-07-05,"Extreme heat wave in Houston, TX causing heat-related illnesses. Precautions advised.",extreme heat wave houston tx cause heat relate illness precaution advise
506,Severe Storm,"Denver, CO",29.481359098552996,-82.1821712885179,2024-12-11,"Severe storms hitting Denver, CO. Power outages and property damage widespread.",severe storm hit denver power outage property damage widespread
507,Hurricane,"Los Angeles, CA",27.25686650642239,-88.5823077699252,2024-05-23,"Hurricane conditions intensifying at Los Angeles, CA. Severe winds and rainfall recorded.",hurricane condition intensify los angeles severe wind rainfall record
508,Flood,"San Francisco, CA",33.56010337940235,-81.3749144399526,2024-09-18,"Heavy flooding reported near San Francisco, CA. Water level rising rapidly, roads impassable.",heavy flooding report near san francisco water level rise rapidly road impassable
509,Wildfire,"Los Angeles, CA",43.17956523494602,-112.33459602562031,2024-12-29,"Wildfire spreading quickly through Los Angeles, CA. Evacuations underway.",wildfire spread quickly los angeles evacuation underway
510,Extreme Heat,"Anchorage, AK",31.634600574001507,-85.76532354197136,2024-08-26,"Extreme heat wave in Anchorage, AK causing heat-related illnesses. Precautions advised.",extreme heat wave anchorage ak cause heat relate illness precaution advise
511,Hurricane,"San Francisco, CA",32.496378445252326,-95.61561680964472,2024-10-30,"Hurricane conditions intensifying at San Francisco, CA. Severe winds and rainfall recorded.",hurricane condition intensify san francisco severe wind rainfall record
512,Extreme Heat,"Los Angeles, CA",40.424191784138166,-81.17332648052734,2024-10-24,"Extreme heat wave in Los Angeles, CA causing heat-related illnesses. Precautions advised.",extreme heat wave los angeles cause heat relate illness precaution advise
513,Landslide,"San Francisco, CA",29.70017950208605,-105.70436599504276,2024-03-16,"Landslide has blocked major roads near San Francisco, CA. Emergency crews responding.",landslide block major road near san francisco emergency crew respond
514,Wildfire,"Anchorage, AK",46.52699033016482,-72.4866354975501,2024-07-06,"Wildfire spreading quickly through Anchorage, AK. Evacuations underway.",wildfire spread quickly anchorage ak evacuation underway
515,Hurricane,"New York, NY",37.48457255803731,-120.02622243793031,2024-11-28,"Hurricane conditions intensifying at New York, NY. Severe winds and rainfall recorded.",hurricane condition intensify new york ny severe wind rainfall record
516,Volcanic Eruption,"Houston, TX",35.7424705676852,-77.3758301913199,2024-09-02,"Volcanic eruption at Houston, TX causing ashfall and air quality issues.",volcanic eruption houston tx cause ashfall air quality issue
517,Tornado,"Houston, TX",38.38768460630084,-74.18214207690964,2024-05-09,"Tornado sighted near Houston, TX. Extensive damage reported to homes and infrastructure.",tornado sight near houston tx extensive damage report home infrastructure
518,Tornado,"Denver, CO",28.98482352198869,-76.78211362935755,2024-11-10,"Tornado sighted near Denver, CO. Extensive damage reported to homes and infrastructure.",tornado sight near denver extensive damage report home infrastructure
519,Hurricane,"Miami, FL",39.72335532734023,-94.7491427385552,2024-10-09,"Hurricane conditions intensifying at Miami, FL. Severe winds and rainfall recorded.",hurricane condition intensify miami fl severe wind rainfall record
520,Extreme Heat,"Denver, CO",33.714417679216254,-99.13528617818508,2024-03-19,"Extreme heat wave in Denver, CO causing heat-related illnesses. Precautions advised.",extreme heat wave denver co cause heat relate illness precaution advise
521,Wildfire,"New Orleans, LA",46.53247218315086,-66.22052509503226,2024-03-12,"Wildfire spreading quickly through New Orleans, LA. Evacuations underway.",wildfire spread quickly new orleans la evacuation underway
522,Tornado,"Los Angeles, CA",29.052500960264467,-111.47885487836444,2024-09-19,"Tornado sighted near Los Angeles, CA. Extensive damage reported to homes and infrastructure.",tornado sight near los angeles extensive damage report home infrastructure
523,Wildfire,"San Francisco, CA",37.16922649277058,-92.73431801331336,2024-07-09,"Wildfire spreading quickly through San Francisco, CA. Evacuations underway.",wildfire spread quickly san francisco evacuation underway
524,Tornado,"Miami, FL",39.35470310485643,-85.4301440024428,2024-03-03,"Tornado sighted near Miami, FL. Extensive damage reported to homes and infrastructure.",tornado sight near miami fl extensive damage report home infrastructure
525,Landslide,"Anchorage, AK",25.80120644287315,-83.64880948417552,2024-01-12,"Landslide has blocked major roads near Anchorage, AK. Emergency crews responding.",landslide block major road near anchorage ak emergency crew respond
526,Extreme Heat,"New Orleans, LA",33.72863499414737,-112.96254472142384,2024-05-20,"Extreme heat wave in New Orleans, LA causing heat-related illnesses. Precautions advised.",extreme heat wave new orleans la cause heat relate illness precaution advise
527,Landslide,"Anchorage, AK",42.58324563281999,-86.41434855195172,2024-09-10,"Landslide has blocked major roads near Anchorage, AK. Emergency crews responding.",landslide block major road near anchorage ak emergency crew respond
528,Tornado,"Houston, TX",44.68906017877536,-76.7161955776011,2024-02-12,"Tornado sighted near Houston, TX. Extensive damage reported to homes and infrastructure.",tornado sight near houston tx extensive damage report home infrastructure
529,Volcanic Eruption,"Houston, TX",32.51588787561478,-122.04890396755438,2024-01-17,"Volcanic eruption at Houston, TX causing ashfall and air quality issues.",volcanic eruption houston tx cause ashfall air quality issue
530,Volcanic Eruption,"Denver, CO",44.16623853718603,-71.22024369380632,2024-03-03,"Volcanic eruption at Denver, CO causing ashfall and air quality issues.",volcanic eruption denver co cause ashfall air quality issue
531,Landslide,"Los Angeles, CA",48.22614105048133,-123.25926074643284,2024-09-09,"Landslide has blocked major roads near Los Angeles, CA. Emergency crews responding.",landslide block major road near los angeles emergency crew respond
532,Volcanic Eruption,"Miami, FL",45.56497446580226,-103.99770908318472,2024-10-18,"Volcanic eruption at Miami, FL causing ashfall and air quality issues.",volcanic eruption miami fl cause ashfall air quality issue
533,Tornado,"Portland, OR",27.823455715823805,-124.06702142225524,2024-01-08,"Tornado sighted near Portland, OR. Extensive damage reported to homes and infrastructure.",tornado sight near portland extensive damage report home infrastructure
534,Hurricane,"New Orleans, LA",42.75352797005297,-120.44843505616468,2024-11-20,"Hurricane conditions intensifying at New Orleans, LA. Severe winds and rainfall recorded.",hurricane condition intensify new orleans la severe wind rainfall record
535,Landslide,"New Orleans, LA",32.67200397857307,-71.24107117437534,2024-03-30,"Landslide has blocked major roads near New Orleans, LA. Emergency crews responding.",landslide block major road near new orleans la emergency crew respond
536,Earthquake,"Denver, CO",48.72198374588984,-104.06321098597728,2024-07-26,"Earthquake felt strongly around Denver, CO. Significant structural damage observed.",earthquake feel strongly denver significant structural damage observe
537,Extreme Heat,"Houston, TX",36.64861559583729,-99.93847970492187,2024-10-18,"Extreme heat wave in Houston, TX causing heat-related illnesses. Precautions advised.",extreme heat wave houston tx cause heat relate illness precaution advise
538,Volcanic Eruption,"Denver, CO",27.938413560614585,-112.2946814984294,2024-10-10,"Volcanic eruption at Denver, CO causing ashfall and air quality issues.",volcanic eruption denver co cause ashfall air quality issue
539,Volcanic Eruption,"San Francisco, CA",42.40445315265738,-89.77134955898353,2024-04-27,"Volcanic eruption at San Francisco, CA causing ashfall and air quality issues.",volcanic eruption san francisco cause ashfall air quality issue
540,Flood,"Miami, FL",32.752268761269136,-89.90661033401041,2024-12-14,"Heavy flooding reported near Miami, FL. Water level rising rapidly, roads impassable.",heavy flooding report near miami fl water level rise rapidly road impassable
541,Severe Storm,"Los Angeles, CA",48.92987576995988,-103.04017688231208,2024-06-23,"Severe storms hitting Los Angeles, CA. Power outages and property damage widespread.",severe storm hit los angeles power outage property damage widespread
542,Landslide,"New York, NY",48.514778988508525,-105.3509425634815,2024-03-16,"Landslide has blocked major roads near New York, NY. Emergency crews responding.",landslide block major road near new york ny emergency crew respond
543,Winter Storm,"Seattle, WA",40.747216432493936,-72.78710581734532,2024-04-10,"Intense winter storm affecting Seattle, WA. Heavy snowfall and travel disruptions.",intense winter storm affect seattle wa heavy snowfall travel disruption
544,Volcanic Eruption,"Seattle, WA",28.115834774841225,-102.38622986111012,2024-05-30,"Volcanic eruption at Seattle, WA causing ashfall and air quality issues.",volcanic eruption seattle wa cause ashfall air quality issue
545,Extreme Heat,"Denver, CO",41.4846639442007,-95.88344146288992,2024-09-26,"Extreme heat wave in Denver, CO causing heat-related illnesses. Precautions advised.",extreme heat wave denver co cause heat relate illness precaution advise
546,Earthquake,"San Francisco, CA",27.232731675040657,-108.28501901692908,2024-03-11,"Earthquake felt strongly around San Francisco, CA. Significant structural damage observed.",earthquake feel strongly san francisco significant structural damage observe
547,Volcanic Eruption,"Miami, FL",25.704739818457416,-78.58059930192948,2024-06-28,"Volcanic eruption at Miami, FL causing ashfall and air quality issues.",volcanic eruption miami fl cause ashfall air quality issue
548,Earthquake,"Portland, OR",44.751002709315664,-101.5505587429536,2024-05-03,"Earthquake felt strongly around Portland, OR. Significant structural damage observed.",earthquake feel strongly portland significant structural damage observe
549,Tornado,"Seattle, WA",30.034070744408353,-94.69694825388486,2024-10-19,"Tornado sighted near Seattle, WA. Extensive damage reported to homes and infrastructure.",tornado sight near seattle wa extensive damage report home infrastructure
550,Tornado,"Miami, FL",34.09665102925834,-110.05192696647998,2024-10-11,"Tornado sighted near Miami, FL. Extensive damage reported to homes and infrastructure.",tornado sight near miami fl extensive damage report home infrastructure
551,Severe Storm,"Los Angeles, CA",48.36297735942816,-66.72808405186615,2024-07-13,"Severe storms hitting Los Angeles, CA. Power outages and property damage widespread.",severe storm hit los angeles power outage property damage widespread
552,Hurricane,"Anchorage, AK",33.084172044666474,-107.80175128550036,2024-08-15,"Hurricane conditions intensifying at Anchorage, AK. Severe winds and rainfall recorded.",hurricane condition intensify anchorage ak severe wind rainfall record
553,Winter Storm,"San Francisco, CA",32.11575475079957,-79.52619067657245,2024-10-01,"Intense winter storm affecting San Francisco, CA. Heavy snowfall and travel disruptions.",intense winter storm affect san francisco heavy snowfall travel disruption
554,Flood,"Houston, TX",47.0369919909466,-99.7777566289512,2024-04-15,"Heavy flooding reported near Houston, TX. Water level rising rapidly, roads impassable.",heavy flooding report near houston tx water level rise rapidly road impassable
555,Severe Storm,"Miami, FL",27.657962687654994,-112.83317310003576,2024-01-21,"Severe storms hitting Miami, FL. Power outages and property damage widespread.",severe storm hit miami fl power outage property damage widespread
556,Wildfire,"Los Angeles, CA",43.22997784275116,-77.81659292607318,2024-03-04,"Wildfire spreading quickly through Los Angeles, CA. Evacuations underway.",wildfire spread quickly los angeles evacuation underway
557,Flood,"Portland, OR",48.713573599666574,-105.31719944728646,2024-06-13,"Heavy flooding reported near Portland, OR. Water level rising rapidly, roads impassable.",heavy flooding report near portland water level rise rapidly road impassable
558,Landslide,"New York, NY",46.63110425859157,-73.95359250352914,2024-01-27,"Landslide has blocked major roads near New York, NY. Emergency crews responding.",landslide block major road near new york ny emergency crew respond
559,Extreme Heat,"Houston, TX",40.64003004895422,-70.99982608984844,2024-11-06,"Extreme heat wave in Houston, TX causing heat-related illnesses. Precautions advised.",extreme heat wave houston tx cause heat relate illness precaution advise
560,Wildfire,"New York, NY",32.53745907982557,-74.27039371191472,2024-10-11,"Wildfire spreading quickly through New York, NY. Evacuations underway.",wildfire spread quickly new york ny evacuation underway
561,Wildfire,"Portland, OR",31.1037275482796,-122.93453302639848,2024-05-27,"Wildfire spreading quickly through Portland, OR. Evacuations underway.",wildfire spread quickly portland evacuation underway
562,Severe Storm,"Los Angeles, CA",44.66212251691507,-78.54497264469877,2024-10-07,"Severe storms hitting Los Angeles, CA. Power outages and property damage widespread.",severe storm hit los angeles power outage property damage widespread
563,Hurricane,"Seattle, WA",46.11572593484068,-100.73097147655052,2024-11-21,"Hurricane conditions intensifying at Seattle, WA. Severe winds and rainfall recorded.",hurricane condition intensify seattle wa severe wind rainfall record
564,Severe Storm,"New York, NY",37.61043790109663,-73.45034770924872,2024-11-14,"Severe storms hitting New York, NY. Power outages and property damage widespread.",severe storm hit new york ny power outage property damage widespread
565,Landslide,"Houston, TX",30.864158578875188,-87.36069850160041,2024-06-12,"Landslide has blocked major roads near Houston, TX. Emergency crews responding.",landslide block major road near houston tx emergency crew respond
566,Volcanic Eruption,"Denver, CO",27.710637001868164,-75.81505508550646,2024-08-11,"Volcanic eruption at Denver, CO causing ashfall and air quality issues.",volcanic eruption denver co cause ashfall air quality issue
567,Volcanic Eruption,"New Orleans, LA",27.09230722796395,-95.53352557785672,2024-09-28,"Volcanic eruption at New Orleans, LA causing ashfall and air quality issues.",volcanic eruption new orleans la cause ashfall air quality issue
568,Hurricane,"Miami, FL",42.25785873649254,-93.43349522866296,2024-05-25,"Hurricane conditions intensifying at Miami, FL. Severe winds and rainfall recorded.",hurricane condition intensify miami fl severe wind rainfall record
569,Landslide,"Seattle, WA",35.0828494683454,-116.48112970411364,2024-12-21,"Landslide has blocked major roads near Seattle, WA. Emergency crews responding.",landslide block major road near seattle wa emergency crew respond
570,Hurricane,"New York, NY",46.72863698266889,-78.74474583732803,2024-01-30,"Hurricane conditions intensifying at New York, NY. Severe winds and rainfall recorded.",hurricane condition intensify new york ny severe wind rainfall record
571,Earthquake,"Anchorage, AK",42.75211121744233,-100.25601291164868,2024-02-14,"Earthquake felt strongly around Anchorage, AK. Significant structural damage observed.",earthquake feel strongly anchorage ak significant structural damage observe
572,Volcanic Eruption,"Miami, FL",29.59025002995008,-95.49527302197664,2024-10-01,"Volcanic eruption at Miami, FL causing ashfall and air quality issues.",volcanic eruption miami fl cause ashfall air quality issue
573,Wildfire,"Denver, CO",39.730658051576775,-78.67923486835325,2024-02-03,"Wildfire spreading quickly through Denver, CO. Evacuations underway.",wildfire spread quickly denver evacuation underway
574,Winter Storm,"Portland, OR",35.452130905555826,-89.66812139531311,2024-05-20,"Intense winter storm affecting Portland, OR. Heavy snowfall and travel disruptions.",intense winter storm affect portland heavy snowfall travel disruption
575,Extreme Heat,"New Orleans, LA",38.85399353844672,-113.13517508088262,2024-11-13,"Extreme heat wave in New Orleans, LA causing heat-related illnesses. Precautions advised.",extreme heat wave new orleans la cause heat relate illness precaution advise
576,Landslide,"Los Angeles, CA",42.71365896012441,-90.17627311009733,2024-08-08,"Landslide has blocked major roads near Los Angeles, CA. Emergency crews responding.",landslide block major road near los angeles emergency crew respond
577,Flood,"Denver, CO",44.34870114409098,-100.94966137920032,2024-12-21,"Heavy flooding reported near Denver, CO. Water level rising rapidly, roads impassable.",heavy flooding report near denver water level rise rapidly road impassable
578,Hurricane,"Denver, CO",45.24969583376138,-97.2979930194121,2024-01-22,"Hurricane conditions intensifying at Denver, CO. Severe winds and rainfall recorded.",hurricane condition intensify denver severe wind rainfall record
579,Extreme Heat,"Portland, OR",31.09539698972859,-123.3296348102426,2024-06-28,"Extreme heat wave in Portland, OR causing heat-related illnesses. Precautions advised.",extreme heat wave portland cause heat relate illness precaution advise
580,Flood,"San Francisco, CA",25.746774398016584,-112.60826837853938,2024-11-24,"Heavy flooding reported near San Francisco, CA. Water level rising rapidly, roads impassable.",heavy flooding report near san francisco water level rise rapidly road impassable
581,Extreme Heat,"Portland, OR",42.74307364395456,-108.41875319851934,2024-08-18,"Extreme heat wave in Portland, OR causing heat-related illnesses. Precautions advised.",extreme heat wave portland cause heat relate illness precaution advise
582,Winter Storm,"San Francisco, CA",27.55224943013859,-82.93535953633045,2024-02-07,"Intense winter storm affecting San Francisco, CA. Heavy snowfall and travel disruptions.",intense winter storm affect san francisco heavy snowfall travel disruption
583,Flood,"San Francisco, CA",32.55807012671122,-124.3219440754112,2024-03-10,"Heavy flooding reported near San Francisco, CA. Water level rising rapidly, roads impassable.",heavy flooding report near san francisco water level rise rapidly road impassable
584,Severe Storm,"Seattle, WA",25.091611218984333,-100.8821415874812,2024-04-25,"Severe storms hitting Seattle, WA. Power outages and property damage widespread.",severe storm hit seattle wa power outage property damage widespread
585,Tornado,"Seattle, WA",41.36006757763888,-70.48241464488177,2024-08-26,"Tornado sighted near Seattle, WA. Extensive damage reported to homes and infrastructure.",tornado sight near seattle wa extensive damage report home infrastructure
586,Severe Storm,"Houston, TX",29.01116827530931,-118.3990436236017,2024-11-30,"Severe storms hitting Houston, TX. Power outages and property damage widespread.",severe storm hit houston tx power outage property damage widespread
587,Volcanic Eruption,"New York, NY",40.726777832599794,-94.53096109510196,2024-05-27,"Volcanic eruption at New York, NY causing ashfall and air quality issues.",volcanic eruption new york ny cause ashfall air quality issue
588,Tornado,"New York, NY",48.801822812028135,-78.59517943894002,2024-01-09,"Tornado sighted near New York, NY. Extensive damage reported to homes and infrastructure.",tornado sight near new york ny extensive damage report home infrastructure
589,Severe Storm,"Los Angeles, CA",26.74410091864039,-69.39065285631311,2024-10-14,"Severe storms hitting Los Angeles, CA. Power outages and property damage widespread.",severe storm hit los angeles power outage property damage widespread
590,Tornado,"New York, NY",26.84987228683506,-80.94017826751065,2024-02-19,"Tornado sighted near New York, NY. Extensive damage reported to homes and infrastructure.",tornado sight near new york ny extensive damage report home infrastructure
591,Tornado,"Seattle, WA",33.1691222240002,-82.48663262998004,2024-12-03,"Tornado sighted near Seattle, WA. Extensive damage reported to homes and infrastructure.",tornado sight near seattle wa extensive damage report home infrastructure
592,Wildfire,"Houston, TX",45.79327634203221,-76.23720267845002,2024-01-05,"Wildfire spreading quickly through Houston, TX. Evacuations underway.",wildfire spread quickly houston tx evacuation underway
593,Hurricane,"Houston, TX",30.172716850991964,-98.67412796232492,2024-12-08,"Hurricane conditions intensifying at Houston, TX. Severe winds and rainfall recorded.",hurricane condition intensify houston tx severe wind rainfall record
594,Hurricane,"San Francisco, CA",33.64906767832834,-77.45517257554785,2024-05-05,"Hurricane conditions intensifying at San Francisco, CA. Severe winds and rainfall recorded.",hurricane condition intensify san francisco severe wind rainfall record
595,Wildfire,"Portland, OR",26.64412975904751,-124.5301001200184,2024-03-15,"Wildfire spreading quickly through Portland, OR. Evacuations underway.",wildfire spread quickly portland evacuation underway
596,Extreme Heat,"Los Angeles, CA",43.31572699021335,-70.45089773276851,2024-06-13,"Extreme heat wave in Los Angeles, CA causing heat-related illnesses. Precautions advised.",extreme heat wave los angeles cause heat relate illness precaution advise
597,Earthquake,"San Francisco, CA",34.79935222622683,-98.84491593848664,2024-10-04,"Earthquake felt strongly around San Francisco, CA. Significant structural damage observed.",earthquake feel strongly san francisco significant structural damage observe
598,Extreme Heat,"Portland, OR",43.22196959346023,-92.35056891592087,2024-11-19,"Extreme heat wave in Portland, OR causing heat-related illnesses. Precautions advised.",extreme heat wave portland cause heat relate illness precaution advise
599,Flood,"New York, NY",46.68658826432308,-109.96194731402194,2024-10-26,"Heavy flooding reported near New York, NY. Water level rising rapidly, roads impassable.",heavy flooding report near new york ny water level rise rapidly road impassable
600,Flood,"San Francisco, CA",30.58631553043093,-81.19068086241514,2024-10-16,"Heavy flooding reported near San Francisco, CA. Water level rising rapidly, roads impassable.",heavy flooding report near san francisco water level rise rapidly road impassable
601,Tornado,"Miami, FL",44.37750472815883,-120.47848741796032,2024-03-17,"Tornado sighted near Miami, FL. Extensive damage reported to homes and infrastructure.",tornado sight near miami fl extensive damage report home infrastructure
602,Severe Storm,"New York, NY",26.41825336187808,-73.51448764973672,2024-10-24,"Severe storms hitting New York, NY. Power outages and property damage widespread.",severe storm hit new york ny power outage property damage widespread
603,Severe Storm,"Portland, OR",46.572337316325935,-76.14110708862577,2024-05-16,"Severe storms hitting Portland, OR. Power outages and property damage widespread.",severe storm hit portland power outage property damage widespread
604,Hurricane,"Los Angeles, CA",40.618445141409936,-112.2524531415588,2024-04-15,"Hurricane conditions intensifying at Los Angeles, CA. Severe winds and rainfall recorded.",hurricane condition intensify los angeles severe wind rainfall record
605,Landslide,"Portland, OR",45.98144137932044,-77.24986050116952,2024-04-04,"Landslide has blocked major roads near Portland, OR. Emergency crews responding.",landslide block major road near portland emergency crew respond
606,Extreme Heat,"San Francisco, CA",25.004521589357964,-78.6048937493726,2024-05-14,"Extreme heat wave in San Francisco, CA causing heat-related illnesses. Precautions advised.",extreme heat wave san francisco cause heat relate illness precaution advise
607,Volcanic Eruption,"San Francisco, CA",29.05794568854382,-87.699220732517,2024-03-08,"Volcanic eruption at San Francisco, CA causing ashfall and air quality issues.",volcanic eruption san francisco cause ashfall air quality issue
608,Winter Storm,"Denver, CO",34.35422529823581,-102.96230956291843,2024-05-26,"Intense winter storm affecting Denver, CO. Heavy snowfall and travel disruptions.",intense winter storm affect denver heavy snowfall travel disruption
609,Severe Storm,"Los Angeles, CA",34.108069680993246,-108.9815735032698,2024-06-07,"Severe storms hitting Los Angeles, CA. Power outages and property damage widespread.",severe storm hit los angeles power outage property damage widespread
610,Winter Storm,"Anchorage, AK",30.441529190164257,-111.32476817292834,2024-06-11,"Intense winter storm affecting Anchorage, AK. Heavy snowfall and travel disruptions.",intense winter storm affect anchorage ak heavy snowfall travel disruption
611,Tornado,"New York, NY",34.1586865568128,-106.20207119694716,2024-12-06,"Tornado sighted near New York, NY. Extensive damage reported to homes and infrastructure.",tornado sight near new york ny extensive damage report home infrastructure
612,Winter Storm,"Houston, TX",28.092369088006116,-71.69005183748071,2024-07-07,"Intense winter storm affecting Houston, TX. Heavy snowfall and travel disruptions.",intense winter storm affect houston tx heavy snowfall travel disruption
