report_id,disaster_type,location,latitude,longitude,report_timestamp,report_text
373,Wildfire,"Portland, OR",29.278059205711397,-121.93817732841376,2024-12-28,"Wildfire spreading quickly through Portland, OR. Evacuations underway."
374,Hurricane,"New York, NY",41.46187050519673,-116.61194364447016,2024-02-19,"Hurricane conditions intensifying at New York, NY. Severe winds and rainfall recorded."
375,Landslide,"Denver, CO",48.787034363711285,-112.40979246943432,2024-03-05,"Landslide has blocked major roads near Denver, CO. Emergency crews responding."
376,Winter Storm,"Anchorage, AK",42.9332701058089,-85.75637453993409,2024-12-20,"Intense winter storm affecting Anchorage, AK. Heavy snowfall and travel disruptions."
377,Wildfire,"Seattle, WA",42.759673280454685,-115.71774947989213,2024-10-14,"Wildfire spreading quickly through Seattle, WA. Evacuations underway."
378,Earthquake,"Seattle, WA",47.8075060703342,-117.98641092055276,2024-06-12,"Earthquake felt strongly around Seattle, WA. Significant structural damage observed."
379,Volcanic Eruption,"San Francisco, CA",29.87047282179765,-79.88157065289953,2024-05-20,"Volcanic eruption at San Francisco, CA causing ashfall and air quality issues."
380,Hurricane,"New Orleans, LA",38.57319915811457,-85.40773825226505,2024-11-09,"Hurricane conditions intensifying at New Orleans, LA. Severe winds and rainfall recorded."
381,Flood,"New York, NY",48.5115211608132,-99.31587093414106,2024-05-07,"Heavy flooding reported near New York, NY. Water level rising rapidly, roads impassable."
382,Winter Storm,"New York, NY",28.967058663284188,-92.59072348267387,2024-08-26,"Intense winter storm affecting New York, NY. Heavy snowfall and travel disruptions."
383,Hurricane,"Houston, TX",41.80604702666851,-106.59294280074131,2024-11-19,"Hurricane conditions intensifying at Houston, TX. Severe winds and rainfall recorded."
384,Volcanic Eruption,"Portland, OR",39.059443503325646,-96.53247520611372,2024-10-22,"Volcanic eruption at Portland, OR causing ashfall and air quality issues."
385,Landslide,"New Orleans, LA",39.07549821252897,-95.106313710018,2024-07-05,"Landslide has blocked major roads near New Orleans, LA. Emergency crews responding."
386,Volcanic Eruption,"Denver, CO",41.744095060481804,-102.15300100049234,2024-07-26,"Volcanic eruption at Denver, CO causing ashfall and air quality issues."
387,Tornado,"Denver, CO",47.31080614901642,-71.51223957034239,2024-08-07,"Tornado sighted near Denver, CO. Extensive damage reported to homes and infrastructure."
388,Volcanic Eruption,"New York, NY",43.78196655643211,-124.05234996612064,2024-07-08,"Volcanic eruption at New York, NY causing ashfall and air quality issues."
389,Tornado,"Denver, CO",26.34726648198904,-78.85189547761647,2024-12-11,"Tornado sighted near Denver, CO. Extensive damage reported to homes and infrastructure."
390,Landslide,"San Francisco, CA",45.46547247701707,-117.66141295676186,2024-10-10,"Landslide has blocked major roads near San Francisco, CA. Emergency crews responding."
391,Extreme Heat,"Seattle, WA",30.412991918217582,-77.94470572830522,2024-12-17,"Extreme heat wave in Seattle, WA causing heat-related illnesses. Precautions advised."
392,Tornado,"Miami, FL",34.04593995367293,-88.66119697507345,2024-08-24,"Tornado sighted near Miami, FL. Extensive damage reported to homes and infrastructure."
393,Flood,"Anchorage, AK",36.08158752669717,-75.24659263475226,2024-07-12,"Heavy flooding reported near Anchorage, AK. Water level rising rapidly, roads impassable."
394,Volcanic Eruption,"Houston, TX",36.54174401807367,-119.24665478718705,2024-10-13,"Volcanic eruption at Houston, TX causing ashfall and air quality issues."
395,Volcanic Eruption,"Portland, OR",35.44432958212856,-92.02014258811333,2024-09-15,"Volcanic eruption at Portland, OR causing ashfall and air quality issues."
396,Flood,"Anchorage, AK",47.49647906118075,-95.43581506453037,2024-09-02,"Heavy flooding reported near Anchorage, AK. Water level rising rapidly, roads impassable."
397,Earthquake,"Portland, OR",41.944456183936595,-83.33460220516184,2024-05-15,"Earthquake felt strongly around Portland, OR. Significant structural damage observed."
398,Severe Storm,"Los Angeles, CA",40.148095502960956,-93.47685743827313,2024-10-06,"Severe storms hitting Los Angeles, CA. Power outages and property damage widespread."
399,Extreme Heat,"Anchorage, AK",26.196208666790596,-93.09666053914685,2024-09-27,"Extreme heat wave in Anchorage, AK causing heat-related illnesses. Precautions advised."
400,Winter Storm,"Miami, FL",46.693919926248995,-99.65383932901219,2024-06-19,"Intense winter storm affecting Miami, FL. Heavy snowfall and travel disruptions."
401,Tornado,"New York, NY",46.82536460820151,-106.77876898356689,2024-06-07,"Tornado sighted near New York, NY. Extensive damage reported to homes and infrastructure."
402,Flood,"San Francisco, CA",43.72511352232246,-96.54640268612066,2024-07-19,"Heavy flooding reported near San Francisco, CA. Water level rising rapidly, roads impassable."
403,Landslide,"Seattle, WA",25.16870089152686,-118.00895083266437,2024-02-14,"Landslide has blocked major roads near Seattle, WA. Emergency crews responding."
404,Tornado,"Seattle, WA",26.374726025862962,-68.270712999998,2024-09-20,"Tornado sighted near Seattle, WA. Extensive damage reported to homes and infrastructure."
405,Severe Storm,"San Francisco, CA",30.405368854443754,-82.8497649460307,2024-03-11,"Severe storms hitting San Francisco, CA. Power outages and property damage widespread."
406,Landslide,"New Orleans, LA",28.152385795477763,-68.80444011541704,2024-12-29,"Landslide has blocked major roads near New Orleans, LA. Emergency crews responding."
407,Hurricane,"Los Angeles, CA",34.57206471288951,-111.62308444253216,2024-04-12,"Hurricane conditions intensifying at Los Angeles, CA. Severe winds and rainfall recorded."
408,Volcanic Eruption,"Portland, OR",47.142953394106954,-73.11887980958485,2024-05-04,"Volcanic eruption at Portland, OR causing ashfall and air quality issues."
409,Hurricane,"Miami, FL",36.32945042072796,-77.28139091075124,2024-11-08,"Hurricane conditions intensifying at Miami, FL. Severe winds and rainfall recorded."
410,Tornado,"Denver, CO",25.321663034371973,-85.04800766499726,2024-10-12,"Tornado sighted near Denver, CO. Extensive damage reported to homes and infrastructure."
411,Severe Storm,"Anchorage, AK",31.78589654989029,-88.12327802097286,2024-08-17,"Severe storms hitting Anchorage, AK. Power outages and property damage widespread."
412,Extreme Heat,"Los Angeles, CA",26.070277800951075,-106.32356974919567,2024-05-25,"Extreme heat wave in Los Angeles, CA causing heat-related illnesses. Precautions advised."
413,Tornado,"Anchorage, AK",25.87090294272405,-76.83176368706319,2024-07-15,"Tornado sighted near Anchorage, AK. Extensive damage reported to homes and infrastructure."
414,Flood,"Miami, FL",31.617276474293256,-95.4105877726957,2024-08-08,"Heavy flooding reported near Miami, FL. Water level rising rapidly, roads impassable."
415,Wildfire,"Houston, TX",31.61469612829469,-120.81739702241417,2024-02-29,"Wildfire spreading quickly through Houston, TX. Evacuations underway."
416,Tornado,"Houston, TX",43.8910384624385,-106.54107350954733,2024-04-07,"Tornado sighted near Houston, TX. Extensive damage reported to homes and infrastructure."
417,Volcanic Eruption,"Los Angeles, CA",48.39603166674669,-69.81747118582567,2024-06-19,"Volcanic eruption at Los Angeles, CA causing ashfall and air quality issues."
418,Volcanic Eruption,"New York, NY",33.90897025335996,-74.80986462431407,2024-06-21,"Volcanic eruption at New York, NY causing ashfall and air quality issues."
419,Tornado,"Miami, FL",35.29328509266493,-67.06756381348418,2024-05-30,"Tornado sighted near Miami, FL. Extensive damage reported to homes and infrastructure."
420,Landslide,"Miami, FL",45.27494647086451,-87.9483904263582,2024-12-15,"Landslide has blocked major roads near Miami, FL. Emergency crews responding."
421,Wildfire,"San Francisco, CA",31.43533648229232,-110.39690568471569,2024-05-01,"Wildfire spreading quickly through San Francisco, CA. Evacuations underway."
422,Flood,"New York, NY",28.75316330568275,-115.39391206906504,2024-04-17,"Heavy flooding reported near New York, NY. Water level rising rapidly, roads impassable."
423,Tornado,"Portland, OR",45.47415096168761,-113.97204800410077,2024-01-04,"Tornado sighted near Portland, OR. Extensive damage reported to homes and infrastructure."
424,Landslide,"Portland, OR",26.116014074561573,-123.83205615751199,2024-04-02,"Landslide has blocked major roads near Portland, OR. Emergency crews responding."
425,Volcanic Eruption,"Denver, CO",39.872786564785976,-101.94975545182959,2024-01-06,"Volcanic eruption at Denver, CO causing ashfall and air quality issues."
426,Volcanic Eruption,"Seattle, WA",38.48782833920336,-113.705766850527,2024-10-14,"Volcanic eruption at Seattle, WA causing ashfall and air quality issues."
427,Severe Storm,"Houston, TX",33.30209074004066,-100.71232783305456,2024-04-15,"Severe storms hitting Houston, TX. Power outages and property damage widespread."
428,Tornado,"Portland, OR",32.564548506336614,-69.83532852151285,2024-05-25,"Tornado sighted near Portland, OR. Extensive damage reported to homes and infrastructure."
429,Wildfire,"New York, NY",43.52458542835891,-99.59812763907578,2024-09-27,"Wildfire spreading quickly through New York, NY. Evacuations underway."
430,Earthquake,"Miami, FL",27.074190658301116,-73.19891467789475,2024-04-05,"Earthquake felt strongly around Miami, FL. Significant structural damage observed."
431,Wildfire,"Portland, OR",30.68282342347325,-89.2752187696633,2024-08-16,"Wildfire spreading quickly through Portland, OR. Evacuations underway."
432,Volcanic Eruption,"Miami, FL",42.578769564114154,-110.41923827497787,2024-07-20,"Volcanic eruption at Miami, FL causing ashfall and air quality issues."
433,Volcanic Eruption,"Portland, OR",38.15969400943418,-104.00456920370652,2024-07-30,"Volcanic eruption at Portland, OR causing ashfall and air quality issues."
434,Hurricane,"Houston, TX",28.071717004806075,-120.04874738653567,2024-01-06,"Hurricane conditions intensifying at Houston, TX. Severe winds and rainfall recorded."
435,Volcanic Eruption,"Anchorage, AK",46.17125474276944,-105.32570697783538,2024-04-21,"Volcanic eruption at Anchorage, AK causing ashfall and air quality issues."
436,Flood,"Portland, OR",34.442748317526195,-85.02508421529149,2024-11-18,"Heavy flooding reported near Portland, OR. Water level rising rapidly, roads impassable."
437,Winter Storm,"New York, NY",44.868841007732144,-120.74544551716332,2024-04-15,"Intense winter storm affecting New York, NY. Heavy snowfall and travel disruptions."
438,Tornado,"Portland, OR",43.90511237266501,-112.88131689979627,2024-05-18,"Tornado sighted near Portland, OR. Extensive damage reported to homes and infrastructure."
439,Wildfire,"Seattle, WA",39.98621071532148,-102.49497855661463,2024-10-25,"Wildfire spreading quickly through Seattle, WA. Evacuations underway."
440,Winter Storm,"Houston, TX",36.867547151082235,-67.05907731605821,2024-04-05,"Intense winter storm affecting Houston, TX. Heavy snowfall and travel disruptions."
441,Landslide,"New York, NY",48.50922016916216,-78.69315244542608,2024-12-02,"Landslide has blocked major roads near New York, NY. Emergency crews responding."
442,Earthquake,"San Francisco, CA",28.47916173711561,-81.72428195696587,2024-10-23,"Earthquake felt strongly around San Francisco, CA. Significant structural damage observed."
443,Flood,"New York, NY",42.403737461226754,-118.14473356499869,2024-08-01,"Heavy flooding reported near New York, NY. Water level rising rapidly, roads impassable."
444,Wildfire,"Seattle, WA",29.588576835154935,-78.9212422767155,2024-10-17,"Wildfire spreading quickly through Seattle, WA. Evacuations underway."
445,Winter Storm,"Anchorage, AK",33.11831452797636,-78.66914012055511,2024-01-22,"Intense winter storm affecting Anchorage, AK. Heavy snowfall and travel disruptions."
446,Earthquake,"Houston, TX",32.40876984095669,-89.53494095816464,2024-07-11,"Earthquake felt strongly around Houston, TX. Significant structural damage observed."
447,Hurricane,"San Francisco, CA",47.72886370572935,-66.56865486209605,2024-05-29,"Hurricane conditions intensifying at San Francisco, CA. Severe winds and rainfall recorded."
448,Flood,"Seattle, WA",48.21654826691861,-105.81001955045144,2024-09-03,"Heavy flooding reported near Seattle, WA. Water level rising rapidly, roads impassable."
449,Flood,"Seattle, WA",29.39237066163345,-69.46492555373075,2024-09-23,"Heavy flooding reported near Seattle, WA. Water level rising rapidly, roads impassable."
450,Hurricane,"Los Angeles, CA",25.528843847140102,-71.03086421756629,2024-09-07,"Hurricane conditions intensifying at Los Angeles, CA. Severe winds and rainfall recorded."
451,Tornado,"Houston, TX",42.280192951914714,-124.3226410747867,2024-01-03,"Tornado sighted near Houston, TX. Extensive damage reported to homes and infrastructure."
452,Hurricane,"New York, NY",35.03175841289162,-98.44312493798614,2024-11-11,"Hurricane conditions intensifying at New York, NY. Severe winds and rainfall recorded."
453,Flood,"Miami, FL",27.132165882101546,-67.35085024995718,2024-03-16,"Heavy flooding reported near Miami, FL. Water level rising rapidly, roads impassable."
454,Flood,"Anchorage, AK",41.41009853384902,-118.91583961792352,2024-03-27,"Heavy flooding reported near Anchorage, AK. Water level rising rapidly, roads impassable."
455,Winter Storm,"Miami, FL",38.0825326782568,-92.68070303138416,2024-09-26,"Intense winter storm affecting Miami, FL. Heavy snowfall and travel disruptions."
456,Volcanic Eruption,"New York, NY",48.532403728026544,-67.24150708457486,2024-08-12,"Volcanic eruption at New York, NY causing ashfall and air quality issues."
457,Earthquake,"New York, NY",30.457827900673095,-92.22576997775425,2024-01-18,"Earthquake felt strongly around New York, NY. Significant structural damage observed."
458,Hurricane,"Houston, TX",34.695469031837156,-113.8008971246428,2024-04-22,"Hurricane conditions intensifying at Houston, TX. Severe winds and rainfall recorded."
459,Earthquake,"New York, NY",38.02109928149015,-90.6511894245372,2024-09-07,"Earthquake felt strongly around New York, NY. Significant structural damage observed."
460,Hurricane,"Los Angeles, CA",44.000799722880444,-112.93800613697674,2024-08-20,"Hurricane conditions intensifying at Los Angeles, CA. Severe winds and rainfall recorded."
461,Landslide,"San Francisco, CA",38.17212776128141,-94.33744848922544,2024-11-24,"Landslide has blocked major roads near San Francisco, CA. Emergency crews responding."
462,Flood,"New York, NY",39.709603860686784,-120.63150914317147,2024-10-05,"Heavy flooding reported near New York, NY. Water level rising rapidly, roads impassable."
463,Volcanic Eruption,"Miami, FL",30.427529238158577,-89.27652251635013,2024-07-20,"Volcanic eruption at Miami, FL causing ashfall and air quality issues."
464,Winter Storm,"New York, NY",45.32604947412544,-94.50939359143867,2024-03-23,"Intense winter storm affecting New York, NY. Heavy snowfall and travel disruptions."
465,Volcanic Eruption,"Los Angeles, CA",35.28713312729142,-81.33047924307368,2024-05-04,"Volcanic eruption at Los Angeles, CA causing ashfall and air quality issues."
466,Volcanic Eruption,"Portland, OR",28.383031060522462,-87.78867220163168,2024-06-23,"Volcanic eruption at Portland, OR causing ashfall and air quality issues."
467,Volcanic Eruption,"Portland, OR",40.940509948130014,-92.57323015668536,2024-03-09,"Volcanic eruption at Portland, OR causing ashfall and air quality issues."
468,Earthquake,"Seattle, WA",30.18617087644738,-84.30304789436084,2024-02-16,"Earthquake felt strongly around Seattle, WA. Significant structural damage observed."
469,Hurricane,"Anchorage, AK",27.341500245743195,-116.50742709923838,2024-09-12,"Hurricane conditions intensifying at Anchorage, AK. Severe winds and rainfall recorded."
470,Extreme Heat,"Denver, CO",45.687685801702536,-89.87377998574236,2024-08-02,"Extreme heat wave in Denver, CO causing heat-related illnesses. Precautions advised."
471,Landslide,"San Francisco, CA",36.043894347722556,-114.84547443345612,2024-01-30,"Landslide has blocked major roads near San Francisco, CA. Emergency crews responding."
472,Wildfire,"New Orleans, LA",42.98280910469863,-70.39418973673904,2024-10-07,"Wildfire spreading quickly through New Orleans, LA. Evacuations underway."
473,Volcanic Eruption,"Seattle, WA",31.974101435352523,-120.96828781410935,2024-08-24,"Volcanic eruption at Seattle, WA causing ashfall and air quality issues."
474,Tornado,"Anchorage, AK",43.88728323802399,-99.6078897682432,2024-09-04,"Tornado sighted near Anchorage, AK. Extensive damage reported to homes and infrastructure."
475,Earthquake,"Portland, OR",27.686462248516726,-83.94794881832875,2024-01-25,"Earthquake felt strongly around Portland, OR. Significant structural damage observed."
476,Winter Storm,"Miami, FL",33.54336097107647,-97.97668951157273,2024-03-14,"Intense winter storm affecting Miami, FL. Heavy snowfall and travel disruptions."
477,Wildfire,"New Orleans, LA",48.47348363136469,-119.56638005925876,2024-07-24,"Wildfire spreading quickly through New Orleans, LA. Evacuations underway."
478,Extreme Heat,"Anchorage, AK",44.05575319283214,-92.35063804852427,2024-11-09,"Extreme heat wave in Anchorage, AK causing heat-related illnesses. Precautions advised."
479,Tornado,"Anchorage, AK",36.934142327552514,-87.14371737918609,2024-04-03,"Tornado sighted near Anchorage, AK. Extensive damage reported to homes and infrastructure."
480,Extreme Heat,"Seattle, WA",33.15465931748524,-83.47625365156006,2024-05-06,"Extreme heat wave in Seattle, WA causing heat-related illnesses. Precautions advised."
481,Wildfire,"New Orleans, LA",45.93125680053944,-102.97767094669723,2024-01-25,"Wildfire spreading quickly through New Orleans, LA. Evacuations underway."
482,Volcanic Eruption,"Houston, TX",38.07634621802838,-91.74406170930303,2024-11-29,"Volcanic eruption at Houston, TX causing ashfall and air quality issues."
483,Tornado,"Denver, CO",43.20220042885867,-98.40949797860412,2024-12-20,"Tornado sighted near Denver, CO. Extensive damage reported to homes and infrastructure."
484,Extreme Heat,"Houston, TX",43.098584327587936,-85.34869371361705,2024-04-25,"Extreme heat wave in Houston, TX causing heat-related illnesses. Precautions advised."
485,Winter Storm,"New Orleans, LA",25.430696285643805,-90.5701389278357,2024-02-17,"Intense winter storm affecting New Orleans, LA. Heavy snowfall and travel disruptions."
486,Hurricane,"Houston, TX",28.030090787022722,-93.98038304601104,2024-08-13,"Hurricane conditions intensifying at Houston, TX. Severe winds and rainfall recorded."
487,Flood,"Los Angeles, CA",40.83110479347381,-110.27806235654333,2024-09-22,"Heavy flooding reported near Los Angeles, CA. Water level rising rapidly, roads impassable."
488,Hurricane,"Portland, OR",28.878875470860915,-124.8809074528542,2024-04-08,"Hurricane conditions intensifying at Portland, OR. Severe winds and rainfall recorded."
489,Wildfire,"Los Angeles, CA",31.13184027173451,-114.72918115662567,2024-01-11,"Wildfire spreading quickly through Los Angeles, CA. Evacuations underway."
490,Earthquake,"New York, NY",47.719310900790575,-118.09310355597405,2024-03-25,"Earthquake felt strongly around New York, NY. Significant structural damage observed."
491,Flood,"Houston, TX",38.444374200997885,-98.50400004435414,2024-08-01,"Heavy flooding reported near Houston, TX. Water level rising rapidly, roads impassable."
492,Landslide,"New York, NY",43.01750816798433,-88.87676910505117,2024-06-21,"Landslide has blocked major roads near New York, NY. Emergency crews responding."
493,Winter Storm,"Miami, FL",38.391537730783355,-112.42798448759632,2024-07-27,"Intense winter storm affecting Miami, FL. Heavy snowfall and travel disruptions."
494,Landslide,"San Francisco, CA",38.2603267547854,-69.59563133793597,2024-03-04,"Landslide has blocked major roads near San Francisco, CA. Emergency crews responding."
495,Tornado,"Miami, FL",27.25964584301675,-124.60575437579062,2024-09-14,"Tornado sighted near Miami, FL. Extensive damage reported to homes and infrastructure."
496,Flood,"New Orleans, LA",33.247916622618476,-79.43424010524477,2024-11-27,"Heavy flooding reported near New Orleans, LA. Water level rising rapidly, roads impassable."
497,Landslide,"Anchorage, AK",31.778341568476282,-88.11291859770391,2024-04-30,"Landslide has blocked major roads near Anchorage, AK. Emergency crews responding."
498,Landslide,"Portland, OR",34.37748077472672,-102.96026673818676,2024-10-24,"Landslide has blocked major roads near Portland, OR. Emergency crews responding."
499,Extreme Heat,"Houston, TX",44.160260517383875,-122.02115227966793,2024-02-23,"Extreme heat wave in Houston, TX causing heat-related illnesses. Precautions advised."
500,Hurricane,"Seattle, WA",33.926384030004755,-87.97829226472751,2024-11-26,"Hurricane conditions intensifying at Seattle, WA. Severe winds and rainfall recorded."
501,Extreme Heat,"San Francisco, CA",35.84072366156039,-102.24880274092676,2024-09-28,"Extreme heat wave in San Francisco, CA causing heat-related illnesses. Precautions advised."
502,Flood,"Denver, CO",34.5371533716476,-69.76023877462006,2024-08-28,"Heavy flooding reported near Denver, CO. Water level rising rapidly, roads impassable."
503,Flood,"Denver, CO",27.241791327407093,-93.02258558150382,2024-08-30,"Heavy flooding reported near Denver, CO. Water level rising rapidly, roads impassable."
504,Wildfire,"Denver, CO",35.58573179801881,-69.56056083368301,2024-01-18,"Wildfire spreading quickly through Denver, CO. Evacuations underway."
505,Extreme Heat,"Houston, TX",29.69462255306836,-111.99146208507506,2024-07-05,"Extreme heat wave in Houston, TX causing heat-related illnesses. Precautions advised."
506,Severe Storm,"Denver, CO",29.481359098552996,-82.1821712885179,2024-12-11,"Severe storms hitting Denver, CO. Power outages and property damage widespread."
507,Hurricane,"Los Angeles, CA",27.25686650642239,-88.5823077699252,2024-05-23,"Hurricane conditions intensifying at Los Angeles, CA. Severe winds and rainfall recorded."
508,Flood,"San Francisco, CA",33.56010337940235,-81.3749144399526,2024-09-18,"Heavy flooding reported near San Francisco, CA. Water level rising rapidly, roads impassable."
509,Wildfire,"Los Angeles, CA",43.17956523494602,-112.33459602562033,2024-12-29,"Wildfire spreading quickly through Los Angeles, CA. Evacuations underway."
510,Extreme Heat,"Anchorage, AK",31.634600574001507,-85.76532354197136,2024-08-26,"Extreme heat wave in Anchorage, AK causing heat-related illnesses. Precautions advised."
511,Hurricane,"San Francisco, CA",32.496378445252326,-95.61561680964473,2024-10-30,"Hurricane conditions intensifying at San Francisco, CA. Severe winds and rainfall recorded."
512,Extreme Heat,"Los Angeles, CA",40.424191784138166,-81.17332648052734,2024-10-24,"Extreme heat wave in Los Angeles, CA causing heat-related illnesses. Precautions advised."
513,Landslide,"San Francisco, CA",29.70017950208605,-105.70436599504275,2024-03-16,"Landslide has blocked major roads near San Francisco, CA. Emergency crews responding."
514,Wildfire,"Anchorage, AK",46.52699033016482,-72.4866354975501,2024-07-06,"Wildfire spreading quickly through Anchorage, AK. Evacuations underway."
515,Hurricane,"New York, NY",37.48457255803731,-120.02622243793033,2024-11-28,"Hurricane conditions intensifying at New York, NY. Severe winds and rainfall recorded."
516,Volcanic Eruption,"Houston, TX",35.7424705676852,-77.3758301913199,2024-09-02,"Volcanic eruption at Houston, TX causing ashfall and air quality issues."
517,Tornado,"Houston, TX",38.38768460630084,-74.18214207690964,2024-05-09,"Tornado sighted near Houston, TX. Extensive damage reported to homes and infrastructure."
518,Tornado,"Denver, CO",28.98482352198869,-76.78211362935755,2024-11-10,"Tornado sighted near Denver, CO. Extensive damage reported to homes and infrastructure."
519,Hurricane,"Miami, FL",39.72335532734023,-94.74914273855521,2024-10-09,"Hurricane conditions intensifying at Miami, FL. Severe winds and rainfall recorded."
520,Extreme Heat,"Denver, CO",33.714417679216254,-99.13528617818508,2024-03-19,"Extreme heat wave in Denver, CO causing heat-related illnesses. Precautions advised."
521,Wildfire,"New Orleans, LA",46.53247218315086,-66.22052509503226,2024-03-12,"Wildfire spreading quickly through New Orleans, LA. Evacuations underway."
522,Tornado,"Los Angeles, CA",29.052500960264467,-111.47885487836443,2024-09-19,"Tornado sighted near Los Angeles, CA. Extensive damage reported to homes and infrastructure."
523,Wildfire,"San Francisco, CA",37.16922649277058,-92.73431801331337,2024-07-09,"Wildfire spreading quickly through San Francisco, CA. Evacuations underway."
524,Tornado,"Miami, FL",39.35470310485643,-85.4301440024428,2024-03-03,"Tornado sighted near Miami, FL. Extensive damage reported to homes and infrastructure."
525,Landslide,"Anchorage, AK",25.80120644287315,-83.64880948417552,2024-01-12,"Landslide has blocked major roads near Anchorage, AK. Emergency crews responding."
526,Extreme Heat,"New Orleans, LA",33.72863499414737,-112.96254472142385,2024-05-20,"Extreme heat wave in New Orleans, LA causing heat-related illnesses. Precautions advised."
527,Landslide,"Anchorage, AK",42.58324563281999,-86.41434855195172,2024-09-10,"Landslide has blocked major roads near Anchorage, AK. Emergency crews responding."
528,Tornado,"Houston, TX",44.689060178775364,-76.7161955776011,2024-02-12,"Tornado sighted near Houston, TX. Extensive damage reported to homes and infrastructure."
529,Volcanic Eruption,"Houston, TX",32.51588787561478,-122.04890396755438,2024-01-17,"Volcanic eruption at Houston, TX causing ashfall and air quality issues."
530,Volcanic Eruption,"Denver, CO",44.16623853718603,-71.22024369380632,2024-03-03,"Volcanic eruption at Denver, CO causing ashfall and air quality issues."
531,Landslide,"Los Angeles, CA",48.22614105048133,-123.25926074643284,2024-09-09,"Landslide has blocked major roads near Los Angeles, CA. Emergency crews responding."
532,Volcanic Eruption,"Miami, FL",45.56497446580226,-103.99770908318473,2024-10-18,"Volcanic eruption at Miami, FL causing ashfall and air quality issues."
533,Tornado,"Portland, OR",27.823455715823805,-124.06702142225524,2024-01-08,"Tornado sighted near Portland, OR. Extensive damage reported to homes and infrastructure."
534,Hurricane,"New Orleans, LA",42.75352797005297,-120.44843505616467,2024-11-20,"Hurricane conditions intensifying at New Orleans, LA. Severe winds and rainfall recorded."
535,Landslide,"New Orleans, LA",32.67200397857307,-71.24107117437534,2024-03-30,"Landslide has blocked major roads near New Orleans, LA. Emergency crews responding."
536,Earthquake,"Denver, CO",48.72198374588984,-104.06321098597728,2024-07-26,"Earthquake felt strongly around Denver, CO. Significant structural damage observed."
537,Extreme Heat,"Houston, TX",36.64861559583729,-99.93847970492187,2024-10-18,"Extreme heat wave in Houston, TX causing heat-related illnesses. Precautions advised."
538,Volcanic Eruption,"Denver, CO",27.938413560614585,-112.2946814984294,2024-10-10,"Volcanic eruption at Denver, CO causing ashfall and air quality issues."
539,Volcanic Eruption,"San Francisco, CA",42.40445315265738,-89.77134955898353,2024-04-27,"Volcanic eruption at San Francisco, CA causing ashfall and air quality issues."
540,Flood,"Miami, FL",32.752268761269136,-89.90661033401041,2024-12-14,"Heavy flooding reported near Miami, FL. Water level rising rapidly, roads impassable."
541,Severe Storm,"Los Angeles, CA",48.92987576995988,-103.04017688231207,2024-06-23,"Severe storms hitting Los Angeles, CA. Power outages and property damage widespread."
542,Landslide,"New York, NY",48.514778988508525,-105.3509425634815,2024-03-16,"Landslide has blocked major roads near New York, NY. Emergency crews responding."
543,Winter Storm,"Seattle, WA",40.747216432493936,-72.78710581734532,2024-04-10,"Intense winter storm affecting Seattle, WA. Heavy snowfall and travel disruptions."
544,Volcanic Eruption,"Seattle, WA",28.115834774841222,-102.38622986111012,2024-05-30,"Volcanic eruption at Seattle, WA causing ashfall and air quality issues."
545,Extreme Heat,"Denver, CO",41.4846639442007,-95.88344146288992,2024-09-26,"Extreme heat wave in Denver, CO causing heat-related illnesses. Precautions advised."
546,Earthquake,"San Francisco, CA",27.232731675040654,-108.28501901692908,2024-03-11,"Earthquake felt strongly around San Francisco, CA. Significant structural damage observed."
547,Volcanic Eruption,"Miami, FL",25.704739818457416,-78.58059930192948,2024-06-28,"Volcanic eruption at Miami, FL causing ashfall and air quality issues."
548,Earthquake,"Portland, OR",44.751002709315664,-101.5505587429536,2024-05-03,"Earthquake felt strongly around Portland, OR. Significant structural damage observed."
549,Tornado,"Seattle, WA",30.034070744408353,-94.69694825388486,2024-10-19,"Tornado sighted near Seattle, WA. Extensive damage reported to homes and infrastructure."
550,Tornado,"Miami, FL",34.09665102925834,-110.05192696647998,2024-10-11,"Tornado sighted near Miami, FL. Extensive damage reported to homes and infrastructure."
551,Severe Storm,"Los Angeles, CA",48.36297735942816,-66.72808405186615,2024-07-13,"Severe storms hitting Los Angeles, CA. Power outages and property damage widespread."
552,Hurricane,"Anchorage, AK",33.084172044666474,-107.80175128550036,2024-08-15,"Hurricane conditions intensifying at Anchorage, AK. Severe winds and rainfall recorded."
553,Winter Storm,"San Francisco, CA",32.11575475079957,-79.52619067657245,2024-10-01,"Intense winter storm affecting San Francisco, CA. Heavy snowfall and travel disruptions."
554,Flood,"Houston, TX",47.0369919909466,-99.77775662895121,2024-04-15,"Heavy flooding reported near Houston, TX. Water level rising rapidly, roads impassable."
555,Severe Storm,"Miami, FL",27.657962687654994,-112.83317310003575,2024-01-21,"Severe storms hitting Miami, FL. Power outages and property damage widespread."
556,Wildfire,"Los Angeles, CA",43.22997784275116,-77.81659292607318,2024-03-04,"Wildfire spreading quickly through Los Angeles, CA. Evacuations underway."
557,Flood,"Portland, OR",48.713573599666574,-105.31719944728646,2024-06-13,"Heavy flooding reported near Portland, OR. Water level rising rapidly, roads impassable."
558,Landslide,"New York, NY",46.63110425859157,-73.95359250352914,2024-01-27,"Landslide has blocked major roads near New York, NY. Emergency crews responding."
559,Extreme Heat,"Houston, TX",40.64003004895422,-70.99982608984844,2024-11-06,"Extreme heat wave in Houston, TX causing heat-related illnesses. Precautions advised."
